"BUSSTAT_BSNM_ID","BUS_STOP_NAME","BUSSTAT_BSNM_ROUTEID","BUSSTAT_PATH_NUMBER","BUSSTAT_DT","BUSSTAT_TKCAR_ALL_ATTEND","BUSSTAT_TKCAR_ALL_WKDAY_NOON","BUSSTAT_TKCAR_ALL_LVFFC","BUSSTAT_TKCAR_ALL_RESTDE_NOON","BUSSTAT_TKCAR_PEPL_ATTEND","BUSSTAT_TKCAR_PEPL_WKDAY_NOON","BUSSTAT_TKCAR_PEPL_LVFFC","BUSSTAT_TKCAR_PEPL_RESTDE_NOON","BUSSTAT_TKCAR_CHILD_ATTEND","BUSSTAT_TKCAR_CHILD_WKDAY_NOON","BUSSTAT_TKCAR_CHILD_LVFFC","BUSSTAT_TKCAR_CHILD_RESTDE_NOON","BUSSTAT_TKCAR_YNGBGS_ATTEND","BUSSTAT_TKCAR_YNGBGS_WKDAY_NOON","BUSSTAT_TKCAR_YNGBGS_LVFFC","BUSSTAT_TKCAR_YNGBGS_RESTDE_NOON","BUSSTAT_GFF_ALL_ATTEND","BUSSTAT_GFF_ALL_WKDAY_NOON","BUSSTAT_GFF_ALL_LVFFC","BUSSTAT_GFF_ALL_RESTDE_NOON","BUSSTAT_GFF_PEPL_ATTEND","BUSSTAT_GFF_PEPL_WKDAY_NOON","BUSSTAT_GFF_PEPL_LVFFC","BUSSTAT_GFF_PEPL_RESTDE_NOON","BUSSTAT_GFF_CHILD_ATTEND","BUSSTAT_GFF_CHILD_WKDAY_NOON","BUSSTAT_GFF_CHILD_LVFFC","BUSSTAT_GFF_CHILD_RESTDE_NOON","BUSSTAT_GFF_YNGBGS_ATTEND","BUSSTAT_GFF_YNGBGS_WKDAY_NOON","BUSSTAT_GFF_YNGBGS_LVFFC","BUSSTAT_GFF_YNGBGS_RESTDE_NOON","BUSSTAT_TRNSIT_ALL_ATTEND","BUSSTAT_TRNSIT_ALL_WKDAY_NOON","BUSSTAT_TRNSIT_ALL_LVFFC","BUSSTAT_TRNSIT_ALL_RESTDE_NOON","BUSSTAT_TRNSIT_PEPL_ATTEND","BUSSTAT_TRNSIT_PEPL_WKDAY_NOON","BUSSTAT_TRNSIT_PEPL_LVFFC","BUSSTAT_TRNSIT_PEPL_RESTDE_NOON","BUSSTAT_TRNSIT_CHILD_ATTEND","BUSSTAT_TRNSIT_CHILD_WKDAY_NOON","BUSSTAT_TRNSIT_CHILD_LVFFC","BUSSTAT_TRNSIT_CHILD_RESTDE_NOON","BUSSTAT_TRNSIT_YNGBGS_ATTEND","BUSSTAT_TRNSIT_YNGBGS_WKDAY_NOON","BUSSTAT_TRNSIT_YNGBGS_LVFFC","BUSSTAT_TRNSIT_YNGBGS_RESTDE_NOON"
"00000011","5.18기념문화센터","00000095","금호46","20220531","3","4","12","4","3","3","6","3","0","0","0","0","0","1","6","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"00000011","5.18기념문화센터","00000115","선운14","20220531","2","4","2","4","2","4","2","4","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000011","5.18기념문화센터","00000116","첨단22","20220531","4","3","6","3","3","2","4","2","0","0","0","0","1","1","2","1","0","1","3","1","0","1","2","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"00000011","5.18기념문화센터","00000214","마을799","20220531","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000037","상무63","20220531","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","1","7","1","2","1","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000038","상무64","20220531","0","7","6","7","0","3","3","3","0","0","2","0","0","4","1","4","1","2","4","2","1","2","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000059","임곡89","20220531","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000086","518","20220531","2","11","13","11","2","2","2","2","0","0","0","0","0","9","11","9","0","2","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000095","금호46","20220531","6","5","6","5","6","1","2","1","0","2","0","2","0","2","4","2","3","1","3","1","3","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000115","선운14","20220531","9","15","11","15","8","2","1","2","0","0","1","0","1","13","9","13","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000116","첨단22","20220531","5","2","6","2","3","1","1","1","1","0","2","0","1","1","3","1","5","7","5","7","5","6","5","6","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000127","상무62","20220531","1","2","1","2","1","2","1","2","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000012","5.18기념문화센터","00000214","마을799","20220531","3","0","1","0","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000015","각화초교","00000030","금남55","20220531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000015","각화초교","00000052","두암81(각화초교)","20220531","8","1","1","1","5","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000015","각화초교","00000057","용전86","20220531","3","1","1","1","1","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000015","각화초교","00000088","금호36","20220531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","3","5","2","5","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000015","각화초교","00000091","송암74","20220531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000015","각화초교","00000117","첨단23","20220531","18","3","9","3","12","3","9","3","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000017","거진","00000055","용전84","20220531","7","3","4","3","7","3","4","3","0","0","0","0","0","0","0","0","2","1","2","1","2","1","2","1","0","0","0","0","0","0","0","0","3","3","2","3","3","2","2","2","0","1","0","1","0","0","0","0"
"00000017","거진","00000065","첨단95","20220531","4","2","4","2","3","2","4","2","0","0","0","0","1","0","0","0","3","6","10","6","3","6","10","6","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0"
"00000017","거진","00000203","마을700","20220531","0","2","0","2","0","2","0","2","0","0","0","0","0","0","0","0","6","3","4","3","5","3","3","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000017","거진","00000214","마을799","20220531","3","1","1","1","2","1","1","1","0","0","0","0","1","0","0","0","0","2","2","2","0","2","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000018","거진","00000055","용전84","20220531","27","10","7","10","26","10","6","10","0","0","0","0","1","0","1","0","2","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"00000018","거진","00000065","첨단95","20220531","91","55","49","55","74","52","47","52","2","0","0","0","15","3","2","3","2","4","1","4","1","3","1","3","0","0","0","0","1","1","0","1","4","1","3","1","4","1","2","1","0","0","0","0","0","0","1","0"
"00000019","건강협회(남)","00000044","송암73","20220531","3","1","1","1","2","1","0","1","0","0","1","0","1","0","0","0","2","1","3","1","2","1","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"00000020","건강협회","00000012","지원25","20220531","9","6","9","6","7","6","8","6","0","0","0","0","2","0","1","0","6","5","6","5","6","5","6","5","0","0","0","0","0","0","0","0","0","2","2","2","0","2","2","2","0","0","0","0","0","0","0","0"
"00000020","건강협회","00000102","수완12","20220531","27","12","24","12","24","12","20","12","0","0","0","0","3","0","4","0","8","3","3","3","8","2","3","2","0","0","0","0","0","1","0","1","6","1","4","1","6","1","3","1","0","0","0","0","0","0","1","0"
"00000020","건강협회","00000119","지원56","20220531","2","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","3","1","0","1","3","1","0","1","0","0","0","0","0","0","0","0","1","2","1","2","1","2","1","2","0","0","0","0","0","0","0","0"
"00000021","건강협회","00000012","지원25","20220531","4","3","9","3","4","3","9","3","0","0","0","0","0","0","0","0","2","3","10","3","2","3","9","3","0","0","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"00000021","건강협회","00000044","송암73","20220531","16","9","12","9","9","9","11","9","1","0","0","0","6","0","1","0","4","2","2","2","4","2","2","2","0","0","0","0","0","0","0","0","1","2","9","2","1","2","9","2","0","0","0","0","0","0","0","0"
"00000021","건강협회","00000102","수완12","20220531","4","0","3","0","4","0","3","0","0","0","0","0","0","0","0","0","3","0","5","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"00000021","건강협회","00000119","지원56","20220531","0","2","4","2","0","2","4","2","0","0","0","0","0","0","0","0","0","1","2","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"00000022","건국동행정복지센터","00000032","금남57","20220531","1","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000022","건국동행정복지센터","00000055","용전84","20220531","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000022","건국동행정복지센터","00000056","용전85","20220531","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0"
"00000022","건국동행정복지센터","00000065","첨단95","20220531","3","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000024","경방","00000011","첨단20","20220531","2","3","15","3","2","3","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000025","경신여고","00000001","순환01(시청행)","20220531","34","20","11","20","30","20","11","20","1","0","0","0","3","0","0","0","7","15","25","15","7","12","19","12","0","0","0","0","0","3","6","3","38","34","36","34","38","29","33","29","0","0","1","0","0","5","2","5"
"00000025","경신여고","00000007","매월16","20220531","7","2","4","2","7","1","3","1","0","0","0","0","0","1","1","1","32","14","10","14","27","13","10","13","1","0","0","0","4","1","0","1","4","1","5","1","3","1","3","1","0","0","0","0","1","0","2","0"
"00000025","경신여고","00000009","문흥18","20220531","16","17","17","17","12","16","15","16","1","0","0","0","3","1","2","1","19","8","4","8","13","7","4","7","1","1","0","1","5","0","0","0","52","50","61","50","52","44","58","44","0","0","0","0","0","6","3","6"
"00000025","경신여고","00000013","매월26","20220531","10","9","11","9","7","9","10","9","1","0","1","0","2","0","0","0","29","19","34","19","27","16","29","16","0","0","0","0","2","3","5","3","18","17","26","17","16","16","25","16","1","0","0","0","1","1","1","1"
"00000025","경신여고","00000014","봉선27","20220531","19","11","27","11","17","11","21","11","0","0","0","0","2","0","6","0","18","9","18","9","16","8","15","8","0","0","1","0","2","1","2","1","20","10","27","10","18","10","24","10","1","0","1","0","1","0","2","0"
"00000025","경신여고","00000024","송암47","20220531","6","6","6","6","6","6","5","6","0","0","0","0","0","0","1","0","17","4","12","4","15","3","12","3","0","0","0","0","2","1","0","1","13","17","14","17","13","17","11","17","0","0","0","0","0","0","3","0"
"00000025","경신여고","00000026","운림51","20220531","39","25","19","25","33","25","10","25","2","0","2","0","4","0","7","0","38","20","25","20","35","16","21","16","0","0","0","0","3","4","4","4","10","13","14","13","10","13","12","13","0","0","0","0","0","0","2","0"
"00000025","경신여고","00000033","금남58","20220531","27","22","16","22","22","22","15","22","0","0","0","0","5","0","1","0","9","8","4","8","7","7","4","7","0","0","0","0","2","1","0","1","7","7","1","7","7","7","1","7","0","0","0","0","0","0","0","0"
"00000025","경신여고","00000038","상무64","20220531","2","1","2","1","2","1","1","1","0","0","0","0","0","0","1","0","4","5","8","5","4","5","7","5","0","0","0","0","0","0","1","0","13","4","21","4","11","4","20","4","0","0","0","0","2","0","1","0"
"00000025","경신여고","00000043","송암72","20220531","14","10","2","10","14","10","2","10","0","0","0","0","0","0","0","0","22","12","6","12","21","10","6","10","1","0","0","0","0","2","0","2","3","5","5","5","3","5","5","5","0","0","0","0","0","0","0","0"
"00000025","경신여고","00000054","용봉83","20220531","8","4","9","4","8","4","5","4","0","0","2","0","0","0","2","0","13","3","2","3","11","2","2","2","0","0","0","0","2","1","0","1","18","4","8","4","17","4","7","4","0","0","0","0","1","0","1","0"
"00000025","경신여고","00000065","첨단95","20220531","20","10","8","10","19","10","7","10","1","0","0","0","0","0","1","0","25","14","22","14","22","13","21","13","0","0","0","0","3","1","1","1","10","5","7","5","6","5","6","5","0","0","0","0","4","0","1","0"
"00000025","경신여고","00000098","수완49","20220531","12","2","1","2","12","2","0","2","0","0","0","0","0","0","1","0","3","8","2","8","3","7","2","7","0","0","0","0","0","1","0","1","2","2","1","2","1","2","1","2","0","0","0","0","1","0","0","0"
"00000025","경신여고","00000109","좌석02","20220531","40","9","7","9","36","7","4","7","1","0","0","0","3","2","3","2","14","17","50","17","12","16","45","16","0","0","2","0","2","1","3","1","25","14","8","14","22","14","7","14","0","0","1","0","3","0","0","0"
"00000025","경신여고","00000114","수완03","20220531","58","22","18","22","43","20","13","20","2","0","1","0","13","2","4","2","45","32","38","32","40","29","36","29","0","0","1","0","5","3","1","3","78","47","31","47","66","37","27","37","1","0","0","0","11","10","4","10"
"00000025","경신여고","00000210","마을777","20220531","2","5","1","5","2","5","1","5","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","22","24","8","24","20","21","7","21","0","0","0","0","2","3","1","3"
"00000026","경신여고(일방로)","00000026","운림51","20220531","11","7","23","7","10","7","15","7","1","0","1","0","0","0","7","0","5","13","20","13","4","13","20","13","1","0","0","0","0","0","0","0","14","18","22","18","10","16","20","16","0","0","0","0","4","2","2","2"
"00000026","경신여고(일방로)","00000033","금남58","20220531","6","2","8","2","5","2","6","2","0","0","1","0","1","0","1","0","1","6","10","6","0","6","9","6","0","0","0","0","1","0","1","0","1","5","4","5","0","4","4","4","0","0","0","0","1","1","0","1"
"00000026","경신여고(일방로)","00000054","용봉83","20220531","0","1","9","1","0","1","8","1","0","0","0","0","0","0","1","0","2","2","5","2","2","2","4","2","0","0","0","0","0","0","1","0","4","14","54","14","4","13","46","13","0","0","0","0","0","1","8","1"
"00000026","경신여고(일방로)","00000056","용전85","20220531","5","3","12","3","3","3","7","3","0","0","0","0","2","0","5","0","9","7","7","7","9","7","6","7","0","0","0","0","0","0","1","0","9","10","25","10","9","10","23","10","0","0","0","0","0","0","2","0"
"00000026","경신여고(일방로)","00000079","첨단192","20220531","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000026","경신여고(일방로)","00000210","마을777","20220531","17","6","24","6","14","4","12","4","0","0","0","0","3","2","12","2","3","0","1","0","1","0","0","0","1","0","0","0","1","0","1","0","7","13","20","13","6","13","17","13","0","0","1","0","1","0","2","0"
"00000027","계림초교후문","00000030","금남55","20220531","14","5","6","5","6","5","5","5","3","0","1","0","5","0","0","0","0","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000029","계수","00000007","매월16","20220531","12","6","4","6","11","6","3","6","0","0","0","0","1","0","1","0","3","3","3","3","1","3","3","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000029","계수","00000012","지원25","20220531","19","5","11","5","13","5","7","5","0","0","1","0","6","0","3","0","3","2","1","2","3","2","1","2","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"00000029","계수","00000020","일곡38","20220531","11","2","3","2","9","2","3","2","0","0","0","0","2","0","0","0","1","0","3","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000029","계수","00000095","금호46","20220531","10","7","6","7","10","6","5","6","0","0","0","0","0","1","1","1","0","2","3","2","0","2","2","2","0","0","0","0","0","0","1","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0"
"00000029","계수","00000111","송암68","20220531","2","2","3","2","2","2","3","2","0","0","0","0","0","0","0","0","5","4","3","4","5","4","3","4","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"00000030","계수","00000007","매월16","20220531","3","2","3","2","3","2","3","2","0","0","0","0","0","0","0","0","2","1","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000030","계수","00000020","일곡38","20220531","3","2","4","2","2","2","4","2","0","0","0","0","1","0","0","0","1","1","4","1","1","1","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"00000030","계수","00000095","금호46","20220531","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","10","5","5","5","10","4","5","4","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000030","계수","00000111","송암68","20220531","6","5","1","5","5","5","1","5","0","0","0","0","1","0","0","0","2","3","2","3","2","1","2","1","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000037","31사단","00000006","지원15","20220531","5","1","0","1","5","1","0","1","0","0","0","0","0","0","0","0","0","2","4","2","0","1","4","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000037","31사단","00000015","일곡28","20220531","4","4","1","4","1","4","1","4","1","0","0","0","2","0","0","0","2","4","1","4","2","3","1","3","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000037","31사단","00000077","용전184","20220531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000039","고려고","00000004","진월07","20220531","19","1","14","1","3","1","7","1","4","0","3","0","12","0","4","0","4","6","12","6","3","6","6","6","0","0","0","0","1","0","6","0","4","1","0","1","1","1","0","1","1","0","0","0","2","0","0","0"
"00000039","고려고","00000013","매월26","20220531","3","7","3","7","2","7","0","7","1","0","0","0","0","0","3","0","4","1","0","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0"
"00000039","고려고","00000016","송정29","20220531","5","2","11","2","3","2","5","2","0","0","2","0","2","0","4","0","1","2","3","2","1","2","2","2","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"00000039","고려고","00000017","첨단30","20220531","8","6","8","6","7","6","6","6","1","0","0","0","0","0","2","0","2","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0"
"00000039","고려고","00000020","일곡38","20220531","5","2","12","2","2","2","4","2","1","0","3","0","2","0","5","0","0","1","3","1","0","1","3","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0"
"00000039","고려고","00000031","419","20220531","1","0","6","0","1","0","1","0","0","0","1","0","0","0","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"00000039","고려고","00000032","금남57","20220531","10","3","7","3","8","3","4","3","1","0","1","0","1","0","2","0","1","0","4","0","1","0","3","0","0","0","0","0","0","0","1","0","0","2","3","2","0","2","2","2","0","0","0","0","0","0","1","0"
"00000039","고려고","00000057","용전86","20220531","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","2","1","0","1","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00000039","고려고","00000117","첨단23","20220531","12","5","8","5","11","5","6","5","1","0","0","0","0","0","2","0","1","5","0","5","0","5","0","5","0","0","0","0","1","0","0","0","2","1","6","1","2","1","3","1","0","0","0","0","0","0","3","0"
