일자,노선명,정류장명,ARS_ID,시간,승하차,거래건수
20220423,좌석02,한국은행,2241,12,승차,1
20220423,좌석02,한국은행,2241,14,하차,1
20220423,좌석02,한국은행,2241,15,승차,2
20220423,좌석02,한국은행,2241,15,하차,2
20220423,좌석02,한국은행,2241,16,승차,1
20220423,좌석02,한국은행,2241,16,하차,1
20220423,좌석02,한국은행,2241,18,승차,3
20220423,좌석02,한국은행,2241,18,하차,2
20220423,좌석02,한국은행,2241,20,승차,1
20220423,좌석02,한국은행,2241,21,승차,1
20220423,좌석02,한국은행,2241,22,하차,2
20220423,좌석02,한국은행,2242,06,승차,1
20220423,좌석02,한국은행,2242,07,승차,2
20220423,좌석02,한국은행,2242,08,승차,3
20220423,좌석02,한국은행,2242,09,승차,1
20220423,좌석02,한국은행,2242,10,승차,1
20220423,좌석02,한국은행,2242,10,하차,1
20220423,좌석02,한국은행,2242,11,승차,1
20220423,좌석02,한국은행,2242,12,승차,2
20220423,좌석02,한국은행,2242,12,하차,1
20220423,좌석02,한국은행,2242,13,승차,3
20220423,좌석02,한국은행,2242,13,하차,1
20220423,좌석02,한국은행,2242,14,승차,2
20220423,좌석02,한국은행,2242,15,승차,1
20220423,좌석02,한국은행,2242,15,하차,1
20220423,좌석02,한국은행,2242,16,승차,2
20220423,좌석02,한국은행,2242,16,하차,1
20220423,좌석02,한국은행,2242,17,승차,2
20220423,좌석02,한국은행,2242,18,승차,2
20220423,좌석02,한국은행,2242,19,승차,2
20220423,좌석02,한국은행,2242,20,승차,2
20220423,좌석02,한빛1교,6452,08,하차,1
20220423,좌석02,한빛1교,6452,11,하차,2
20220423,좌석02,한빛1교,6452,13,하차,2
20220423,좌석02,한빛1교,6452,14,하차,1
20220423,좌석02,한빛1교,6452,19,하차,3
20220423,좌석02,한빛1교,6452,21,하차,2
20220423,좌석02,한빛1교,6452,22,하차,2
20220423,좌석02,한전KDN,6451,05,승차,1
20220423,좌석02,한전KDN,6451,06,승차,2
20220423,좌석02,한전KDN,6451,07,승차,6
20220423,좌석02,한전KDN,6451,08,승차,7
20220423,좌석02,한전KDN,6451,09,승차,11
20220423,좌석02,한전KDN,6451,09,환승,1
20220423,좌석02,한전KDN,6451,10,승차,4
20220423,좌석02,한전KDN,6451,11,승차,11
20220423,좌석02,한전KDN,6451,12,승차,3
20220423,좌석02,한전KDN,6451,13,승차,7
20220423,좌석02,한전KDN,6451,14,승차,5
20220423,좌석02,한전KDN,6451,14,환승,2
20220423,좌석02,한전KDN,6451,15,승차,7
20220423,좌석02,한전KDN,6451,16,승차,9
20220423,좌석02,한전KDN,6451,17,승차,18
20220423,좌석02,한전KDN,6451,18,승차,4
20220423,좌석02,한전KDN,6451,19,승차,4
20220423,좌석02,한전KDN,6451,20,승차,4
20220423,좌석02,한전KDN,6451,21,승차,11
20220423,좌석02,한전KDN,6451,22,환승,1
20220423,좌석02,혁신로,6449,15,승차,1
20220423,좌석02,호수공원,6444,06,하차,2
20220423,좌석02,호수공원,6444,07,하차,1
20220423,좌석02,호수공원,6444,08,하차,9
20220423,좌석02,호수공원,6444,09,하차,9
20220423,좌석02,호수공원,6444,10,하차,10
20220423,좌석02,호수공원,6444,11,하차,11
20220423,좌석02,호수공원,6444,12,하차,13
20220423,좌석02,호수공원,6444,13,하차,10
20220423,좌석02,호수공원,6444,14,하차,18
20220423,좌석02,호수공원,6444,15,하차,22
20220423,좌석02,호수공원,6444,16,하차,19
20220423,좌석02,호수공원,6444,17,하차,15
20220423,좌석02,호수공원,6444,18,하차,19
20220423,좌석02,호수공원,6444,19,하차,28
20220423,좌석02,호수공원,6444,20,하차,16
20220423,좌석02,호수공원,6444,21,하차,22
20220423,좌석02,호수공원,6444,22,하차,12
20220423,좌석02,호수공원,6444,23,하차,9
20220423,좌석02,홍림교,1167,08,승차,2
20220423,좌석02,홍림교,1167,10,승차,1
20220423,좌석02,홍림교,1167,13,승차,1
20220423,좌석02,홍림교,1167,16,승차,1
20220423,좌석02,홍림교,1167,17,승차,5
20220423,좌석02,홍림교,1167,19,승차,3
20220423,좌석02,홍림교,1168,10,하차,1
20220423,좌석02,홍림교,1168,15,하차,1
20220423,좌석02,,,08,승차,2
20220423,좌석02,,,15,승차,2
20220423,좌석02,,,15,환승,2
20220423,좌석02,,,19,승차,1
20220423,좌석02,,,21,승차,1
20220423,지원15,31사단,4356,06,하차,1
20220423,지원15,31사단,4356,07,승차,1
20220423,지원15,31사단,4356,10,하차,1
20220423,지원15,31사단,4356,12,승차,1
20220423,지원15,31사단,4356,13,하차,2
20220423,지원15,31사단,4356,15,승차,1
20220423,지원15,31사단,4356,16,승차,2
20220423,지원15,31사단,4356,16,하차,1
20220423,지원15,31사단,4356,19,하차,1
20220423,지원15,31사단,4357,06,승차,1
20220423,지원15,31사단,4357,07,승차,1
20220423,지원15,31사단,4357,08,승차,4
20220423,지원15,31사단,4357,09,승차,5
20220423,지원15,31사단,4357,09,하차,1
20220423,지원15,31사단,4357,10,승차,6
20220423,지원15,31사단,4357,11,승차,5
20220423,지원15,31사단,4357,12,승차,3
20220423,지원15,31사단,4357,14,승차,8
20220423,지원15,31사단,4357,15,승차,5
20220423,지원15,31사단,4357,17,승차,1
20220423,지원15,31사단,4357,18,승차,3
20220423,지원15,31사단,4357,20,승차,2
20220423,지원15,31사단,4357,22,승차,1
20220423,지원15,31사단,4357,23,승차,1
20220423,지원15,광주남초교,1093,06,승차,1
20220423,지원15,광주남초교,1093,07,승차,2
20220423,지원15,광주남초교,1093,07,환승,1
20220423,지원15,광주남초교,1093,08,승차,5
20220423,지원15,광주남초교,1093,09,승차,2
20220423,지원15,광주남초교,1093,10,승차,1
20220423,지원15,광주남초교,1093,11,승차,1
20220423,지원15,광주남초교,1093,11,하차,1
20220423,지원15,광주남초교,1093,12,승차,4
20220423,지원15,광주남초교,1093,13,승차,7
20220423,지원15,광주남초교,1093,14,승차,2
20220423,지원15,광주남초교,1093,15,승차,1
20220423,지원15,광주남초교,1093,16,승차,2
20220423,지원15,광주남초교,1093,17,승차,2
20220423,지원15,광주남초교,1093,20,승차,1
20220423,지원15,광주남초교,1093,22,승차,2
20220423,지원15,광주남초교,1094,06,하차,1
20220423,지원15,광주남초교,1094,08,하차,1
20220423,지원15,광주남초교,1094,09,하차,1
20220423,지원15,광주남초교,1094,13,하차,1
20220423,지원15,광주남초교,1094,17,승차,2
20220423,지원15,광주남초교,1094,17,하차,1
20220423,지원15,교육대,4560,06,승차,2
20220423,지원15,교육대,4560,08,승차,1
20220423,지원15,교육대,4560,09,승차,2
20220423,지원15,교육대,4560,09,하차,1
20220423,지원15,교육대,4560,10,승차,2
20220423,지원15,교육대,4560,11,승차,1
20220423,지원15,교육대,4560,13,승차,1
20220423,지원15,교육대,4560,14,승차,2
20220423,지원15,교육대,4560,15,승차,3
20220423,지원15,교육대,4560,15,하차,1
20220423,지원15,교육대,4560,16,승차,1
20220423,지원15,교육대,4560,17,승차,5
20220423,지원15,교육대,4560,18,승차,1
20220423,지원15,교육대,4560,20,승차,1
20220423,지원15,교육대,4560,20,하차,1
20220423,지원15,교육대,4561,06,승차,1
20220423,지원15,교육대,4561,06,하차,1
20220423,지원15,교육대,4561,08,하차,3
20220423,지원15,교육대,4561,08,환승,1
20220423,지원15,교육대,4561,09,승차,2
